"pollutant","level","participant_id","replicate","sample_group","mean_value","sd_value"
"so2","0-ppb","part_1",2,"1-10",0.0433962264150944,0.0403399187693701
"so2","0-ppb","part_1",2,"11-20",0.0535849056603774,0.0446425709303861
"so2","0-ppb","part_1",2,"21-30",0.0483018867924528,0.0520244029968562
"so2","0-ppb","part_10",11,"1-10",0.0543396226415095,0.0383162906274536
"so2","0-ppb","part_10",11,"11-20",0.0526415094339622,0.0424185745791249
"so2","0-ppb","part_10",11,"21-30",0.0607547169811321,0.0405823671487632
"so2","0-ppb","part_11",12,"1-10",0.0492452830188679,0.0511444901264824
"so2","0-ppb","part_11",12,"11-20",0.0477358490566038,0.0431177832233261
"so2","0-ppb","part_11",12,"21-30",0.0584905660377358,0.044993835528352
"so2","0-ppb","part_12",13,"1-10",0.0535849056603774,0.0241004451090008
"so2","0-ppb","part_12",13,"11-20",0.05,0.0439734647107882
"so2","0-ppb","part_12",13,"21-30",0.0226415094339623,0.0608147157415526
"so2","0-ppb","part_2",3,"1-10",0.0664150943396227,0.0442652929769516
"so2","0-ppb","part_2",3,"11-20",0.0479245283018868,0.0292598192047792
"so2","0-ppb","part_2",3,"21-30",0.059622641509434,0.0451973333274802
"so2","0-ppb","part_3",4,"1-10",0.0467924528301886,0.0503521871175214
"so2","0-ppb","part_3",4,"11-20",0.0443396226415095,0.0257669816674485
"so2","0-ppb","part_3",4,"21-30",0.0469811320754718,0.0429468115497008
"so2","0-ppb","part_4",5,"1-10",0.0762264150943396,0.027489385418159
"so2","0-ppb","part_4",5,"11-20",0.0550943396226415,0.0378279797762656
"so2","0-ppb","part_4",5,"21-30",0.0739622641509434,0.03078293518384
"so2","0-ppb","part_5",6,"1-10",0.0766037735849056,0.035702004477196
"so2","0-ppb","part_5",6,"11-20",0.0326415094339623,0.0511800543850099
"so2","0-ppb","part_5",6,"21-30",0.0526415094339623,0.0284823040486951
"so2","0-ppb","part_6",7,"1-10",0.0275471698113208,0.0298619637247274
"so2","0-ppb","part_6",7,"11-20",0.039622641509434,0.0453528462322515
"so2","0-ppb","part_6",7,"21-30",0.0426415094339623,0.034022773954826
"so2","0-ppb","part_7",8,"1-10",0.0256603773584906,0.0428892084051311
"so2","0-ppb","part_7",8,"11-20",0.0532075471698113,0.0443367232202469
"so2","0-ppb","part_7",8,"21-30",0.070188679245283,0.0371420790670017
"so2","0-ppb","part_8",9,"1-10",0.0552830188679246,0.0442943254058809
"so2","0-ppb","part_8",9,"11-20",0.0556603773584906,0.0389150149290849
"so2","0-ppb","part_8",9,"21-30",0.0645283018867924,0.0339482850335984
"so2","0-ppb","part_9",10,"1-10",0.0539622641509434,0.036653233350563
"so2","0-ppb","part_9",10,"11-20",0.0481132075471698,0.0449784481351425
"so2","0-ppb","part_9",10,"21-30",0.0447169811320755,0.039206661370171
"so2","0-ppb","ref",1,"1-10",0.0547169811320755,0.044578729928728
"so2","0-ppb","ref",1,"11-20",0.00490566037735849,0.052644176874627
"so2","0-ppb","ref",1,"21-30",0.0226415094339623,0.0273422202758291
"so2","100-ppb","part_1",2,"1-10",99.8590502942751,0.465040309961861
"so2","100-ppb","part_1",2,"11-20",99.7562466559658,0.536454104030626
"so2","100-ppb","part_1",2,"21-30",99.484151952916,0.614625702284356
"so2","100-ppb","part_10",11,"1-10",99.0502982878545,0.340512231610284
"so2","100-ppb","part_10",11,"11-20",99.7265944355269,0.505894052065137
"so2","100-ppb","part_10",11,"21-30",99.5022699304441,0.599912661224923
"so2","100-ppb","part_11",12,"1-10",99.4100976457999,0.59163194599318
"so2","100-ppb","part_11",12,"11-20",99.3002447833065,0.533392837886268
"so2","100-ppb","part_11",12,"21-30",99.9275173889783,0.349865862115921
"so2","100-ppb","part_12",13,"1-10",99.5204159978598,0.61315372534091
"so2","100-ppb","part_12",13,"11-20",99.287680577849,0.522081055493064
"so2","100-ppb","part_12",13,"21-30",99.4162573568752,0.563289203095232
"so2","100-ppb","part_2",3,"1-10",99.402367576244,0.58741844166778
"so2","100-ppb","part_2",3,"11-20",99.6139499732476,0.55648214946301
"so2","100-ppb","part_2",3,"21-30",99.7217402354202,0.525806796072205
"so2","100-ppb","part_3",4,"1-10",99.1789914392723,0.474773948207505
"so2","100-ppb","part_3",4,"11-20",99.2831500802568,0.559264785219883
"so2","100-ppb","part_3",4,"21-30",99.4086222578919,0.568647085755027
"so2","100-ppb","part_4",5,"1-10",99.4434724451579,0.53506937729023
"so2","100-ppb","part_4",5,"11-20",99.501170411985,0.592301688036695
"so2","100-ppb","part_4",5,"21-30",99.537937399679,0.592980124073078
"so2","100-ppb","part_5",6,"1-10",99.4987760834672,0.548896837914018
"so2","100-ppb","part_5",6,"11-20",99.5236878009632,0.568044248169747
"so2","100-ppb","part_5",6,"21-30",99.6087252541467,0.575770362107369
"so2","100-ppb","part_6",7,"1-10",99.4866907437133,0.632780892875663
"so2","100-ppb","part_6",7,"11-20",99.299725789192,0.56561594149863
"so2","100-ppb","part_6",7,"21-30",99.2749505082933,0.550440552709577
"so2","100-ppb","part_7",8,"1-10",99.484284376672,0.613008093800785
"so2","100-ppb","part_7",8,"11-20",99.7122685928304,0.540137086298086
"so2","100-ppb","part_7",8,"21-30",99.9222592295345,0.347303429420537
"so2","100-ppb","part_8",9,"1-10",99.6386169074372,0.573288595886777
"so2","100-ppb","part_8",9,"11-20",99.4054574638845,0.575906464215684
"so2","100-ppb","part_8",9,"21-30",99.2735366506153,0.53138224492629
"so2","100-ppb","part_9",10,"1-10",99.5984002140182,0.562154347953194
"so2","100-ppb","part_9",10,"11-20",99.4854721776351,0.584540381860118
"so2","100-ppb","part_9",10,"21-30",99.6177501337613,0.552112541088516
"so2","100-ppb","ref",1,"1-10",99.276302835741,0.543021442417233
"so2","100-ppb","ref",1,"11-20",99.2741733547352,0.53619496461496
"so2","100-ppb","ref",1,"21-30",99.7218311931514,0.567661715968561
"so2","140-ppb","part_1",2,"1-10",139.10661888157,0.497921089185367
"so2","140-ppb","part_1",2,"11-20",139.254127599122,0.513261380730229
"so2","140-ppb","part_1",2,"21-30",138.994475009686,0.462151837110437
"so2","140-ppb","part_10",11,"1-10",139.218292651427,0.462864343038037
