"pollutant","level","participant_id","replicate","sample_group","mean_value","sd_value"
"no2","0-ppb","part_1",2,"1-10",0.0671443871363657,0.152681753125285
"no2","0-ppb","part_1",2,"11-20",0.206113192384682,0.173967339752716
"no2","0-ppb","part_1",2,"21-30",0.155183807951374,0.177032213188297
"no2","0-ppb","part_2",3,"1-10",0.0515560701918441,0.177314410797037
"no2","0-ppb","part_2",3,"11-20",0.0689935418827896,0.181133496599969
"no2","0-ppb","part_2",3,"21-30",0.106586519776158,0.184826681049785
"no2","0-ppb","part_3",4,"1-10",0.151669028798527,0.174945526972443
"no2","0-ppb","part_3",4,"11-20",0.10195054864774,0.190518148006314
"no2","0-ppb","part_3",4,"21-30",0.105186525620608,0.120389647447797
"no2","0-ppb","part_4",5,"1-10",0.205934995105273,0.150580802872022
"no2","0-ppb","part_4",5,"11-20",0.244419346590494,0.174352623705567
"no2","0-ppb","part_4",5,"21-30",0.158289599801289,0.178338462441192
"no2","0-ppb","part_5",6,"1-10",0.155538346897327,0.124767064028545
"no2","0-ppb","part_5",6,"11-20",0.057604659487734,0.115180584624301
"no2","0-ppb","part_5",6,"21-30",0.0579683961368186,0.126425451012849
"no2","0-ppb","part_6",7,"1-10",0.122182507561257,0.176429485299975
"no2","0-ppb","part_6",7,"11-20",0.147505537616341,0.180223512794473
"no2","0-ppb","part_6",7,"21-30",0.140368477959118,0.182769475397082
"no2","0-ppb","part_7",8,"1-10",0.129896414429947,0.1815398024931
"no2","0-ppb","part_7",8,"11-20",0.160793931999825,0.142932184230374
"no2","0-ppb","part_7",8,"21-30",0.166999021054631,0.147073070513614
"no2","0-ppb","part_8",9,"1-10",0.136327311114683,0.182375431361997
"no2","0-ppb","part_8",9,"11-20",0.202943834835844,0.19212276400764
"no2","0-ppb","part_8",9,"21-30",0.12666894843734,0.165183671894839
"no2","0-ppb","part_9",10,"1-10",0.130087082304467,0.152174326398252
"no2","0-ppb","part_9",10,"11-20",0.0573039552315133,0.131201787902843
"no2","0-ppb","part_9",10,"21-30",0.0703182449116758,0.121756693997656
"no2","0-ppb","ref",1,"1-10",0.166290914802531,0.155930855793745
"no2","0-ppb","ref",1,"11-20",0.217848482634678,0.157844750928119
"no2","0-ppb","ref",1,"21-30",0.188383812334712,0.131679796728792
"no2","120-ppb","part_1",2,"1-10",122.884683544304,0.271908405121846
"no2","120-ppb","part_1",2,"11-20",123.024936708861,0.302871919930579
"no2","120-ppb","part_1",2,"21-30",122.994556962025,0.318373401777345
"no2","120-ppb","part_2",3,"1-10",123.191518987342,0.383359770492401
"no2","120-ppb","part_2",3,"11-20",122.99164556962,0.303787622906766
"no2","120-ppb","part_2",3,"21-30",122.96253164557,0.38653851609662
"no2","120-ppb","part_3",4,"1-10",122.987721518987,0.394911486266019
"no2","120-ppb","part_3",4,"11-20",122.686329113924,0.426619128901199
"no2","120-ppb","part_3",4,"21-30",123.047215189874,0.315890381137878
"no2","120-ppb","part_4",5,"1-10",122.826962025317,0.169821710035701
"no2","120-ppb","part_4",5,"11-20",122.771012658228,0.287730580767173
"no2","120-ppb","part_4",5,"21-30",122.983797468354,0.479076642790772
"no2","120-ppb","part_5",6,"1-10",123.029113924051,0.407426737141211
"no2","120-ppb","part_5",6,"11-20",122.875443037975,0.377695443721691
"no2","120-ppb","part_5",6,"21-30",122.862278481013,0.498521305066919
"no2","120-ppb","part_6",7,"1-10",122.903544303798,0.300215521935705
"no2","120-ppb","part_6",7,"11-20",122.794430379747,0.45321099165715
"no2","120-ppb","part_6",7,"21-30",122.894936708861,0.362025808227819
"no2","120-ppb","part_7",8,"1-10",123.033797468354,0.364616561193461
"no2","120-ppb","part_7",8,"11-20",122.83253164557,0.41587755217587
"no2","120-ppb","part_7",8,"21-30",123.069113924051,0.349488961396626
"no2","120-ppb","part_8",9,"1-10",123.152405063291,0.270195895077132
"no2","120-ppb","part_8",9,"11-20",122.981772151899,0.308219227216505
"no2","120-ppb","part_8",9,"21-30",122.935696202532,0.350035439717582
"no2","120-ppb","part_9",10,"1-10",122.810253164557,0.347876132286459
"no2","120-ppb","part_9",10,"11-20",122.915063291139,0.276212760913092
"no2","120-ppb","part_9",10,"21-30",122.877468354431,0.460530615013093
"no2","120-ppb","ref",1,"1-10",122.977341772152,0.338909430780152
"no2","120-ppb","ref",1,"11-20",122.979367088608,0.395577687681356
"no2","120-ppb","ref",1,"21-30",123.153670886076,0.243076210072418
"no2","30-ppb","part_1",2,"1-10",32.9100952380953,0.0400361152783498
"no2","30-ppb","part_1",2,"11-20",32.9215952380952,0.0363751120689603
"no2","30-ppb","part_1",2,"21-30",32.9332380952381,0.04833954921325
"no2","30-ppb","part_2",3,"1-10",32.9076904761905,0.0238409977157848
"no2","30-ppb","part_2",3,"11-20",32.9220952380952,0.0372327209615803
"no2","30-ppb","part_2",3,"21-30",32.9118214285714,0.0399517869711421
"no2","30-ppb","part_3",4,"1-10",32.9268095238095,0.0364014059931285
"no2","30-ppb","part_3",4,"11-20",32.9286071428571,0.0337417370417469
"no2","30-ppb","part_3",4,"21-30",32.9160714285714,0.0562394134938511
"no2","30-ppb","part_4",5,"1-10",32.9135952380952,0.0451442845196571
"no2","30-ppb","part_4",5,"11-20",32.9185833333333,0.0282959854554419
"no2","30-ppb","part_4",5,"21-30",32.9140595238095,0.0332193558740399
"no2","30-ppb","part_5",6,"1-10",32.9204285714286,0.0360158870070694
"no2","30-ppb","part_5",6,"11-20",32.8944047619048,0.0385583213081501
"no2","30-ppb","part_5",6,"21-30",32.9334523809524,0.0444700181525394
"no2","30-ppb","part_6",7,"1-10",32.9032142857143,0.0587525161220076
"no2","30-ppb","part_6",7,"11-20",32.9236309523809,0.0186687898655065
"no2","30-ppb","part_6",7,"21-30",32.9094047619048,0.0460741799487517
"no2","30-ppb","part_7",8,"1-10",32.9403095238095,0.0342475353272204
"no2","30-ppb","part_7",8,"11-20",32.9158928571429,0.0458880917309666
"no2","30-ppb","part_7",8,"21-30",32.9369523809524,0.049158136903104
"no2","30-ppb","part_8",9,"1-10",32.9014880952381,0.0353553501941825
"no2","30-ppb","part_8",9,"11-20",32.9150119047619,0.040450328261207
"no2","30-ppb","part_8",9,"21-30",32.9060476190476,0.0261315956700904
"no2","30-ppb","part_9",10,"1-10",32.9330119047619,0.0349330808448529
"no2","30-ppb","part_9",10,"11-20",32.9010357142857,0.03221797268483
"no2","30-ppb","part_9",10,"21-30",32.9210714285714,0.029506576725234
"no2","30-ppb","ref",1,"1-10",32.9256547619048,0.0449057427359028
"no2","30-ppb","ref",1,"11-20",32.9232261904762,0.0395256202970101
"no2","30-ppb","ref",1,"21-30",32.9091309523809,0.0328536464860132
"no2","60-ppb","part_1",2,"1-10",64.964032967033,0.293288608390667
"no2","60-ppb","part_1",2,"11-20",64.9139340659341,0.231981187536582
"no2","60-ppb","part_1",2,"21-30",65.0056043956044,0.299122471531912
"no2","60-ppb","part_2",3,"1-10",64.8635494505494,0.132105911487276
"no2","60-ppb","part_2",3,"11-20",64.8993846153846,0.101893624817044
"no2","60-ppb","part_2",3,"21-30",64.9551868131868,0.315887712477869
"no2","60-ppb","part_3",4,"1-10",64.7237802197802,0.292464880115507
"no2","60-ppb","part_3",4,"11-20",64.9198791208791,0.282263311437132
"no2","60-ppb","part_3",4,"21-30",65.0571538461538,0.27248516967554
"no2","60-ppb","part_4",5,"1-10",64.8111648351648,0.285735836512304
"no2","60-ppb","part_4",5,"11-20",64.960010989011,0.227637452967263
"no2","60-ppb","part_4",5,"21-30",65.0463626373626,0.177340965536446
"no2","60-ppb","part_5",6,"1-10",64.9492747252747,0.300719261035585
"no2","60-ppb","part_5",6,"11-20",64.8756483516484,0.274921347369272
"no2","60-ppb","part_5",6,"21-30",65.0105384615384,0.212516672958168
"no2","60-ppb","part_6",7,"1-10",64.9988681318681,0.285282932815281
"no2","60-ppb","part_6",7,"11-20",65.0234395604396,0.26735401318101
"no2","60-ppb","part_6",7,"21-30",65.0721978021978,0.319851009036381
"no2","60-ppb","part_7",8,"1-10",64.9379340659341,0.22129421629156
"no2","60-ppb","part_7",8,"11-20",64.9593626373626,0.38440296872867
"no2","60-ppb","part_7",8,"21-30",64.9121428571429,0.25317741305174
"no2","60-ppb","part_8",9,"1-10",64.9692747252747,0.360822521323752
"no2","60-ppb","part_8",9,"11-20",64.873021978022,0.21269302764338
"no2","60-ppb","part_8",9,"21-30",64.7938241758242,0.110603821495758
"no2","60-ppb","part_9",10,"1-10",64.9202087912088,0.239310061998221
"no2","60-ppb","part_9",10,"11-20",64.9581648351648,0.27312839951827
"no2","60-ppb","part_9",10,"21-30",64.8858461538462,0.343731488995011
"no2","60-ppb","ref",1,"1-10",65.0768461538462,0.228901752777682
"no2","60-ppb","ref",1,"11-20",64.8466813186813,0.1550653141325
"no2","60-ppb","ref",1,"21-30",65.1075494505495,0.310968948170018
"no2","90-ppb","part_1",2,"1-10",96.8274302325581,0.0754695146888868
"no2","90-ppb","part_1",2,"11-20",96.8531627906977,0.0265414628806984
"no2","90-ppb","part_1",2,"21-30",96.8324302325581,0.0403712806840092
"no2","90-ppb","part_2",3,"1-10",96.8402906976744,0.0431699172839978
"no2","90-ppb","part_2",3,"11-20",96.8533023255814,0.053977546315847
"no2","90-ppb","part_2",3,"21-30",96.853511627907,0.0367123549692965
"no2","90-ppb","part_3",4,"1-10",96.8243139534884,0.0268038571479353
"no2","90-ppb","part_3",4,"11-20",96.8502093023256,0.0421367853943964
"no2","90-ppb","part_3",4,"21-30",96.8161511627907,0.0567543370532332
"no2","90-ppb","part_4",5,"1-10",96.8478720930233,0.0452870462881497
"no2","90-ppb","part_4",5,"11-20",96.8456395348837,0.0155357472798322
"no2","90-ppb","part_4",5,"21-30",96.8363488372093,0.018715609046832
"no2","90-ppb","part_5",6,"1-10",96.8564069767442,0.0409114521895416
"no2","90-ppb","part_5",6,"11-20",96.8261860465116,0.0274179153621675
"no2","90-ppb","part_5",6,"21-30",96.8175697674419,0.0434611920894449
"no2","90-ppb","part_6",7,"1-10",96.8508255813953,0.0472511127720194
"no2","90-ppb","part_6",7,"11-20",96.8363372093023,0.0480921464066621
"no2","90-ppb","part_6",7,"21-30",96.8368255813953,0.0243848080379679
"no2","90-ppb","part_7",8,"1-10",96.8401627906976,0.042062004074557
"no2","90-ppb","part_7",8,"11-20",96.8052209302326,0.0476159738184714
"no2","90-ppb","part_7",8,"21-30",96.8480465116279,0.0250840064456239
"no2","90-ppb","part_8",9,"1-10",96.8394534883721,0.0346368113630568
"no2","90-ppb","part_8",9,"11-20",96.8461976744186,0.0521110171603772
"no2","90-ppb","part_8",9,"21-30",96.8393023255814,0.05195978947582
"no2","90-ppb","part_9",10,"1-10",96.8451162790698,0.03844699447201
"no2","90-ppb","part_9",10,"11-20",96.8307441860465,0.0274599861305518
"no2","90-ppb","part_9",10,"21-30",96.8501395348837,0.0324921720036142
